"STATEFP,C,2","COUNTYFP,C,3","TRACTCE,C,6","BLKGRPCE,C,1","GEOID,C,12","NAMELSAD,C,13","MTFCC,C,5","FUNCSTAT,C,1","ALAND,N,14,0","AWATER,N,14,0","INTPTLAT,C,11","INTPTLON,C,12","in_region,N,2,1"
26,163,501900,3,261635019003,Block Group 3,G5030,S,207156,0,+42.3913198,-082.9383781,0
26,163,501900,4,261635019004,Block Group 4,G5030,S,216014,0,+42.3971270,-082.9431223,0
26,163,503100,2,261635031002,Block Group 2,G5030,S,214724,0,+42.4438435,-082.9762014,0
26,163,504700,2,261635047002,Block Group 2,G5030,S,372874,0,+42.3970865,-083.0201761,0
26,163,504700,3,261635047003,Block Group 3,G5030,S,345689,0,+42.3970153,-083.0150384,0
26,163,504800,1,261635048001,Block Group 1,G5030,S,2562627,0,+42.4076115,-083.0118701,0
26,163,504800,2,261635048002,Block Group 2,G5030,S,596880,0,+42.4147997,-083.0198108,0
26,163,504900,3,261635049003,Block Group 3,G5030,S,645937,0,+42.4234681,-083.0090165,0
26,061,000800,2,260610008002,Block Group 2,G5030,S,9551427,2115555,+47.1021101,-088.5368685,0
26,061,000900,4,260610009004,Block Group 4,G5030,S,479919,0,+47.1187816,-088.5767692,0
26,147,652600,2,261476526002,Block Group 2,G5030,S,51620297,73536,+42.9448832,-082.7120323,0
26,149,041102,2,261490411022,Block Group 2,G5030,S,15767466,2016815,+41.9664480,-085.7371595,0
26,155,030300,1,261550303001,Block Group 1,G5030,S,47737877,544795,+42.9983589,-084.2533738,0
26,163,505100,2,261635051002,Block Group 2,G5030,S,224759,0,+42.4396008,-083.0207056,0
26,163,505100,3,261635051003,Block Group 3,G5030,S,328078,0,+42.4361044,-083.0198319,0
26,163,505100,4,261635051004,Block Group 4,G5030,S,179159,0,+42.4326486,-083.0208404,0
26,061,000600,1,260610006001,Block Group 1,G5030,S,509283,0,+47.1303708,-088.6060217,0
26,061,000600,3,260610006003,Block Group 3,G5030,S,393925,0,+47.1280286,-088.5837547,0
26,147,636000,2,261476360002,Block Group 2,G5030,S,5796826,263990,+42.9679867,-082.4702842,0
26,147,651600,3,261476516003,Block Group 3,G5030,S,51479523,15284,+42.8746721,-082.6906004,0
26,147,652100,1,261476521001,Block Group 1,G5030,S,45985097,356879,+43.0307560,-082.6579965,0
26,147,652100,2,261476521002,Block Group 2,G5030,S,46352108,254202,+43.0272331,-082.7236557,0
26,147,652600,1,261476526001,Block Group 1,G5030,S,45170698,93826,+42.9400964,-082.6479491,0
26,101,000300,2,261010003002,Block Group 2,G5030,S,79488644,266398,+44.3950388,-086.1342158,0
26,149,041000,4,261490410004,Block Group 4,G5030,S,33313445,716018,+42.0153926,-085.4214350,0
26,101,000400,1,261010004001,Block Group 1,G5030,S,25125784,5956282,+44.3215551,-086.2738091,0
26,101,000400,3,261010004003,Block Group 3,G5030,S,11143639,40086,+44.2798250,-086.2891067,0
26,059,050500,4,260590505004,Block Group 4,G5030,S,13221649,76641,+41.9977058,-084.6806303,0
26,155,030100,4,261550301004,Block Group 4,G5030,S,58491314,173917,+43.0094089,-084.0168600,0
26,155,030200,1,261550302001,Block Group 1,G5030,S,66397423,25659,+43.0804309,-084.3372760,0
26,163,518600,1,261635186001,Block Group 1,G5030,S,388909,0,+42.3668905,-083.0303763,0
26,163,503200,1,261635032001,Block Group 1,G5030,S,478322,0,+42.4450495,-082.9896025,0
26,163,503200,2,261635032002,Block Group 2,G5030,S,322053,0,+42.4436142,-083.0001332,0
26,119,910500,2,261199105002,Block Group 2,G5030,S,4977843,3321691,+44.8758765,-084.3065588,0
26,027,001000,3,260270010003,Block Group 3,G5030,S,13722774,23338,+41.7761265,-085.8653683,0
26,067,030100,3,260670301003,Block Group 3,G5030,S,57004907,248483,+43.0402636,-084.9201545,0
26,081,001000,4,260810010004,Block Group 4,G5030,S,752971,0,+42.9922453,-085.6532115,0
26,081,001800,3,260810018003,Block Group 3,G5030,S,1786039,4497,+42.9679676,-085.7302370,0
26,081,001800,5,260810018005,Block Group 5,G5030,S,1612949,0,+42.9784663,-085.7434685,0
26,147,636000,3,261476360003,Block Group 3,G5030,S,10599002,63174,+42.9494435,-082.4786193,0
26,147,637200,2,261476372002,Block Group 2,G5030,S,1441725,0,+42.9050859,-082.4910603,0
26,147,637200,3,261476372003,Block Group 3,G5030,S,1652505,0,+42.9162017,-082.4727269,0
26,155,030200,2,261550302002,Block Group 2,G5030,S,94321433,871085,+43.0849204,-084.2295618,0
26,081,001102,1,260810011021,Block Group 1,G5030,S,2350658,12608,+42.9892883,-085.6128815,0
26,147,640200,1,261476402001,Block Group 1,G5030,S,21381580,132232,+42.8627254,-082.5135408,0
26,147,642000,4,261476420004,Block Group 4,G5030,S,497714,389369,+42.8255850,-082.4864665,0
26,155,030200,3,261550302003,Block Group 3,G5030,S,58693581,219753,+42.9940438,-084.3298647,0
26,155,030300,2,261550303002,Block Group 2,G5030,S,21053645,4419,+43.0051450,-084.2158581,0
26,155,030500,1,261550305001,Block Group 1,G5030,S,482417,0,+43.0082917,-084.1609566,0
26,155,030300,3,261550303003,Block Group 3,G5030,S,5495786,146527,+43.0273912,-084.1778260,0
26,155,030300,4,261550303004,Block Group 4,G5030,S,9037759,872578,+42.9606872,-084.1947902,0
26,155,030400,2,261550304002,Block Group 2,G5030,S,1210374,65688,+43.0095554,-084.1790716,0
26,155,030500,2,261550305002,Block Group 2,G5030,S,411400,0,+43.0081051,-084.1672517,0
26,155,030500,3,261550305003,Block Group 3,G5030,S,466120,0,+43.0022256,-084.1637100,0
26,163,503400,2,261635034002,Block Group 2,G5030,S,352150,0,+42.4392850,-082.9776867,0
26,101,000700,3,261010007003,Block Group 3,G5030,S,1166973,1425997,+44.2504828,-086.3138084,0
26,101,000700,4,261010007004,Block Group 4,G5030,S,4513674,1160867,+44.2162487,-086.2964682,0
26,101,000800,2,261010008002,Block Group 2,G5030,S,2587039,15244,+44.2335553,-086.3305754,0
26,047,970400,3,260479704003,Block Group 3,G5030,S,4017036,2667886,+45.4308045,-084.9852418,0
26,147,990000,0,261479900000,Block Group 0,G5030,S,0,112407073,+43.1192967,-082.4148343,0
26,163,503200,3,261635032003,Block Group 3,G5030,S,470944,0,+42.4472420,-082.9978273,0
26,163,503300,1,261635033001,Block Group 1,G5030,S,344074,0,+42.4384365,-082.9878785,0
26,163,503300,3,261635033003,Block Group 3,G5030,S,326113,0,+42.4382597,-082.9974686,0
26,163,503300,4,261635033004,Block Group 4,G5030,S,325332,0,+42.4381242,-083.0023789,0
26,163,503400,1,261635034001,Block Group 1,G5030,S,318129,0,+42.4386791,-082.9828864,0
26,163,503500,2,261635035002,Block Group 2,G5030,S,166800,0,+42.4293603,-082.9846253,0
26,163,504000,2,261635040002,Block Group 2,G5030,S,308027,0,+42.4166224,-082.9754552,0
26,163,503500,3,261635035003,Block Group 3,G5030,S,323475,0,+42.4328841,-082.9948090,0
26,163,503500,4,261635035004,Block Group 4,G5030,S,202214,0,+42.4332488,-082.9867691,0
26,061,000900,3,260610009003,Block Group 3,G5030,S,23718871,13735,+47.0843753,-088.5727865,0
26,061,000900,2,260610009002,Block Group 2,G5030,S,8022876,0,+47.0606818,-088.6183005,0
26,061,000900,1,260610009001,Block Group 1,G5030,S,31968466,1434461,+47.1081190,-088.6392721,0
26,143,971100,3,261439711003,Block Group 3,G5030,S,11589516,378695,+44.2721547,-084.6323175,0
26,147,633200,1,261476332001,Block Group 1,G5030,S,26132458,265041,+43.0154772,-082.5990073,0
26,163,503600,1,261635036001,Block Group 1,G5030,S,191821,0,+42.4263586,-082.9894737,0
26,163,503600,2,261635036002,Block Group 2,G5030,S,194997,0,+42.4251767,-082.9958380,0
26,163,503600,3,261635036003,Block Group 3,G5030,S,352084,0,+42.4241236,-083.0012832,0
26,163,505400,2,261635054002,Block Group 2,G5030,S,280860,0,+42.4237034,-082.9879396,0
26,163,503900,2,261635039002,Block Group 2,G5030,S,241540,0,+42.4176994,-082.9866426,0
26,163,503900,1,261635039001,Block Group 1,G5030,S,296123,0,+42.4140164,-082.9873199,0
26,163,504100,1,261635041001,Block Group 1,G5030,S,218197,0,+42.4195513,-082.9692529,0
26,163,504100,2,261635041002,Block Group 2,G5030,S,220644,0,+42.4166612,-082.9683818,0
26,165,380100,3,261653801003,Block Group 3,G5030,S,170145477,1331946,+44.3759801,-085.4271400,0
26,165,380500,1,261653805001,Block Group 1,G5030,S,27892715,2755,+44.2883728,-085.4473595,0
26,163,564200,1,261635642001,Block Group 1,G5030,S,363860,0,+42.3191829,-083.4616638,0
26,165,380400,2,261653804002,Block Group 2,G5030,S,111548622,287247,+44.2239260,-085.5373272,0
26,163,551200,1,261635512001,Block Group 1,G5030,S,239243,0,+42.4419136,-082.9103788,0
26,163,554100,1,261635541001,Block Group 1,G5030,S,252124,0,+42.4327382,-083.2896133,0
26,163,558700,2,261635587002,Block Group 2,G5030,S,276967,0,+42.3638024,-083.3553856,0
26,163,562300,1,261635623001,Block Group 1,G5030,S,1627865,6530,+42.3790105,-083.4940572,0
26,163,562400,3,261635624003,Block Group 3,G5030,S,650236,0,+42.3547443,-083.4840245,0
26,163,564000,1,261635640001,Block Group 1,G5030,S,1260328,0,+42.3363537,-083.4361077,0
26,163,570400,2,261635704002,Block Group 2,G5030,S,321181,0,+42.3076799,-083.3278972,0
26,163,573000,2,261635730002,Block Group 2,G5030,S,976188,0,+42.3228972,-083.2942714,0
26,163,583900,3,261635839003,Block Group 3,G5030,S,865101,0,+42.2298480,-083.2616651,0
26,163,591700,1,261635917001,Block Group 1,G5030,S,2497412,0,+42.1314578,-083.2802946,0
26,077,001701,3,260770017013,Block Group 3,G5030,S,958206,0,+42.2507255,-085.5969728,0
26,077,001701,4,260770017014,Block Group 4,G5030,S,1859260,90019,+42.2507151,-085.6082947,0
26,077,001702,1,260770017021,Block Group 1,G5030,S,393969,0,+42.2644084,-085.5838924,0
26,077,001702,2,260770017022,Block Group 2,G5030,S,305029,0,+42.2613516,-085.5849156,0
26,077,001702,3,260770017023,Block Group 3,G5030,S,545466,0,+42.2565049,-085.5851176,0
26,135,970400,2,261359704002,Block Group 2,G5030,S,10885414,1458029,+44.6752634,-084.1694580,0
26,077,001601,1,260770016011,Block Group 1,G5030,S,1153164,0,+42.2691684,-085.6185389,0
26,163,576400,3,261635764003,Block Group 3,G5030,S,499496,0,+42.2465116,-083.2217830,0
26,163,577000,3,261635770003,Block Group 3,G5030,S,267049,0,+42.2502482,-083.1675088,0
26,163,582100,4,261635821004,Block Group 4,G5030,S,333432,0,+42.1955919,-083.2065889,0
26,077,001601,2,260770016012,Block Group 2,G5030,S,666059,92075,+42.2624712,-085.6215862,0
26,077,001601,3,260770016013,Block Group 3,G5030,S,1948752,164612,+42.2693063,-085.6353699,0
26,077,001603,2,260770016032,Block Group 2,G5030,S,659617,37496,+42.2550200,-085.6267393,0
26,077,001801,1,260770018011,Block Group 1,G5030,S,3049375,0,+42.2665640,-085.5454871,0
26,077,001801,3,260770018013,Block Group 3,G5030,S,404504,0,+42.2619388,-085.5629796,0
26,077,001801,4,260770018014,Block Group 4,G5030,S,896696,72573,+42.2647382,-085.5762222,0
26,077,001802,2,260770018022,Block Group 2,G5030,S,6635226,0,+42.2438264,-085.5473821,0
26,077,001802,3,260770018023,Block Group 3,G5030,S,2020446,62907,+42.2488944,-085.5673409,0
26,077,001803,1,260770018031,Block Group 1,G5030,S,4184866,167497,+42.2846842,-085.5399114,0
26,077,003500,4,260770035004,Block Group 4,G5030,S,819702,3912,+42.2408457,-085.5840111,0
26,077,003500,3,260770035003,Block Group 3,G5030,S,658771,0,+42.2321581,-085.5991512,0
26,135,970300,2,261359703002,Block Group 2,G5030,S,319942720,1676019,+44.5849333,-083.9984972,0
26,135,970500,1,261359705001,Block Group 1,G5030,S,201302474,938996,+44.5597947,-084.2616507,0
26,135,970400,1,261359704001,Block Group 1,G5030,S,46443044,161579,+44.7014750,-084.1846975,0
26,135,970400,3,261359704003,Block Group 3,G5030,S,85634079,1426000,+44.6574621,-084.2819126,0
26,135,970500,2,261359705002,Block Group 2,G5030,S,69058761,42297,+44.5999598,-084.1761219,0
26,135,970300,1,261359703001,Block Group 1,G5030,S,120122232,25724,+44.6890911,-084.0035699,0
26,065,003400,3,260650034003,Block Group 3,G5030,S,441387,0,+42.7447347,-084.5995524,0
26,065,006100,3,260650061003,Block Group 3,G5030,S,5305298,0,+42.4426483,-084.4198649,0
26,065,004301,3,260650043013,Block Group 3,G5030,S,476059,0,+42.7334995,-084.4661811,0
26,065,005800,1,260650058001,Block Group 1,G5030,S,7055307,160598,+42.6982184,-084.2989331,0
26,065,006500,3,260650065003,Block Group 3,G5030,S,398200,0,+42.7323901,-084.5364469,0
26,065,004100,1,260650041001,Block Group 1,G5030,S,232516,0,+42.7369796,-084.4783420,0
26,065,006500,2,260650065002,Block Group 2,G5030,S,250124,0,+42.7322805,-084.5231410,0
26,149,041101,2,261490411012,Block Group 2,G5030,S,53423375,1215100,+41.8505302,-085.7295821,0
26,103,002900,3,261030029003,Block Group 3,G5030,S,677406045,188563493,+46.7867757,-087.8139808,0
26,103,002300,2,261030023002,Block Group 2,G5030,S,508081500,24375746,+46.3488867,-087.9592263,0
26,125,161300,4,261251613004,Block Group 4,G5030,S,450247,0,+42.4950352,-083.2154551,0
26,125,153000,2,261251530002,Block Group 2,G5030,S,398095,0,+42.5507541,-083.1897217,0
26,089,970100,1,260899701001,Block Group 1,G5030,S,36911265,37267443,+45.1700453,-085.5985888,0
26,065,002000,2,260650020002,Block Group 2,G5030,S,253449,0,+42.7141783,-084.5440029,0
26,065,002300,4,260650023004,Block Group 4,G5030,S,328714,0,+42.7089693,-084.5449388,0
26,065,006800,4,260650068004,Block Group 4,G5030,S,293615,0,+42.7421007,-084.5666316,0
26,077,001507,2,260770015072,Block Group 2,G5030,S,89778,0,+42.2766057,-085.6214398,0
26,077,001507,3,260770015073,Block Group 3,G5030,S,803110,0,+42.2765284,-085.6295192,0
26,073,940400,2,260739404002,Block Group 2,G5030,S,1351958,48975,+43.6081198,-084.7798335,0
26,073,000900,2,260730009002,Block Group 2,G5030,S,8171549,17023,+43.5248159,-084.6918852,0
26,077,001507,4,260770015074,Block Group 4,G5030,S,994166,0,+42.2732878,-085.6373244,0
26,149,041102,4,261490411024,Block Group 4,G5030,S,17345853,3421426,+41.9159994,-085.7253312,0
26,115,830400,2,261158304002,Block Group 2,G5030,S,2111017,0,+42.0476571,-083.3848308,0
26,093,720100,1,260937201001,Block Group 1,G5030,S,50514830,31407,+42.7358756,-084.1235573,0
26,093,720100,2,260937201002,Block Group 2,G5030,S,47204271,127438,+42.7253048,-084.0666510,0
26,093,721100,1,260937211001,Block Group 1,G5030,S,40437572,542219,+42.7428108,-083.9442350,0
26,093,721100,2,260937211002,Block Group 2,G5030,S,57778689,631951,+42.7315691,-084.0005019,0
26,093,722100,2,260937221002,Block Group 2,G5030,S,13461301,30093,+42.6652562,-084.0580156,0
26,139,022108,1,261390221081,Block Group 1,G5030,S,1709586,1109247,+42.7911612,-086.1804952,0
26,139,022108,3,261390221083,Block Group 3,G5030,S,2259090,1567567,+42.7888674,-086.1541553,0
26,051,000300,2,260510003002,Block Group 2,G5030,S,36016084,1067019,+44.0590565,-084.2982433,0
26,139,024900,1,261390249001,Block Group 1,G5030,S,1020640,300319,+42.7870135,-086.1191602,0
26,139,025800,2,261390258002,Block Group 2,G5030,S,489572,0,+42.7802351,-086.1219681,0
26,103,000100,1,261030001001,Block Group 1,G5030,S,228378,0,+46.5463311,-087.3946503,0
26,103,000200,2,261030002002,Block Group 2,G5030,S,240435,0,+46.5536792,-087.3895643,0
26,103,000300,1,261030003001,Block Group 1,G5030,S,495951,527551,+46.5350006,-087.3942114,0
26,149,041400,4,261490414004,Block Group 4,G5030,S,35061048,5381002,+41.7749596,-085.5578709,0
26,149,041500,1,261490415001,Block Group 1,G5030,S,49505165,1888921,+41.8424732,-085.5015787,0
26,093,740200,1,260937402001,Block Group 1,G5030,S,25544552,495303,+42.5758270,-083.7144570,0
26,093,740700,2,260937407002,Block Group 2,G5030,S,5278242,58377,+42.5515587,-083.7389664,0
26,093,740800,3,260937408003,Block Group 3,G5030,S,2304900,11990,+42.5289828,-083.7441881,0
26,093,741100,1,260937411001,Block Group 1,G5030,S,1740644,93922,+42.5375325,-083.7788674,0
26,099,221100,1,260992211001,Block Group 1,G5030,S,2136943,21399,+42.6418941,-082.8507964,0
26,099,225701,1,260992257011,Block Group 1,G5030,S,530437,0,+42.6276587,-083.0525028,0
26,099,240600,1,260992406001,Block Group 1,G5030,S,406835,0,+42.5926799,-082.9476081,0
26,099,260400,1,260992604001,Block Group 1,G5030,S,189779,0,+42.5255035,-083.0327007,0
26,099,215500,3,260992155003,Block Group 3,G5030,S,1264358,2098,+42.7250383,-083.0225304,0
26,099,228000,2,260992280002,Block Group 2,G5030,S,906131,0,+42.6303838,-083.0230199,0
26,099,251300,3,260992513003,Block Group 3,G5030,S,624505,0,+42.4854230,-082.9032955,0
26,099,256800,2,260992568002,Block Group 2,G5030,S,309559,0,+42.4831982,-082.9646098,0
26,139,021304,1,261390213041,Block Group 1,G5030,S,21514144,53769,+42.9900020,-086.1996001,0
26,139,023500,2,261390235002,Block Group 2,G5030,S,2176326,0,+42.9010144,-085.8920786,0
26,025,002400,2,260250024002,Block Group 2,G5030,S,6955740,2791,+42.3686900,-085.2230348,0
26,025,002500,1,260250025001,Block Group 1,G5030,S,10041992,71885,+42.3926344,-085.2878050,0
26,025,002500,2,260250025002,Block Group 2,G5030,S,11034084,42841,+42.3857043,-085.2697657,0
26,025,002500,3,260250025003,Block Group 3,G5030,S,18675579,670840,+42.3929456,-085.2438925,0
26,025,002500,4,260250025004,Block Group 4,G5030,S,2597225,280234,+42.3563618,-085.2816652,0
26,163,521500,2,261635215002,Block Group 2,G5030,S,442217,0,+42.3351036,-083.0843192,0
26,163,521900,3,261635219003,Block Group 3,G5030,S,891661,0,+42.3507597,-083.0844869,0
26,093,725100,1,260937251001,Block Group 1,G5030,S,1483492,0,+42.5995573,-083.9265631,0
26,093,725100,3,260937251003,Block Group 3,G5030,S,2217418,12925,+42.6058101,-083.9481181,0
26,093,725100,4,260937251004,Block Group 4,G5030,S,748518,0,+42.5978069,-083.9376375,0
26,093,730101,1,260937301011,Block Group 1,G5030,S,31490026,190494,+42.5781224,-084.0072081,0
26,093,730600,1,260937306001,Block Group 1,G5030,S,14877331,1333380,+42.5313504,-083.9400689,0
26,093,730600,2,260937306002,Block Group 2,G5030,S,17703020,561942,+42.5282468,-083.9981199,0
26,157,000700,3,261570007003,Block Group 3,G5030,S,45062895,1233966,+43.4338815,-083.4247709,0
26,157,001100,1,261570011001,Block Group 1,G5030,S,75727290,2726208,+43.3736566,-083.1541742,0
26,157,001100,2,261570011002,Block Group 2,G5030,S,55684662,1195951,+43.3612756,-083.2330598,0
26,139,021603,2,261390216032,Block Group 2,G5030,S,1201201,2121,+42.9013078,-085.8147153,0
26,139,025200,4,261390252004,Block Group 4,G5030,S,3302671,22922,+42.7797340,-086.0683644,0
26,139,025500,1,261390255001,Block Group 1,G5030,S,8596920,137142,+42.7882570,-086.0412749,0
26,163,522300,1,261635223001,Block Group 1,G5030,S,676373,0,+42.3545407,-083.0932539,0
26,163,522400,2,261635224002,Block Group 2,G5030,S,394958,0,+42.3590139,-083.0808343,0
26,163,523300,3,261635233003,Block Group 3,G5030,S,210213,0,+42.3137810,-083.0950180,0
26,093,710700,1,260937107001,Block Group 1,G5030,S,32562891,351939,+42.7200766,-083.7182379,0
26,093,711000,1,260937110001,Block Group 1,G5030,S,30670481,1714099,+42.7418592,-083.8329682,0
26,093,711000,2,260937110002,Block Group 2,G5030,S,63067938,2094154,+42.7348013,-083.8765993,0
26,093,712102,1,260937121021,Block Group 1,G5030,S,42148148,492974,+42.6666203,-083.8490549,0
26,093,712602,1,260937126021,Block Group 1,G5030,S,20722836,171744,+42.6124793,-083.8249359,0
26,093,713100,1,260937131001,Block Group 1,G5030,S,20866586,532991,+42.6682465,-083.7379780,0
26,025,002700,1,260250027001,Block Group 1,G5030,S,65005126,172834,+42.1987903,-085.2572968,0
26,025,002700,2,260250027002,Block Group 2,G5030,S,13909237,666705,+42.2392408,-085.2081900,0
26,025,002700,3,260250027003,Block Group 3,G5030,S,42894803,679702,+42.1977706,-085.1685659,0
26,025,003600,3,260250036003,Block Group 3,G5030,S,3290427,167420,+42.2562828,-084.7774982,0
26,025,003700,1,260250037001,Block Group 1,G5030,S,64055475,1735202,+42.3808697,-085.0173560,0
26,025,003700,2,260250037002,Block Group 2,G5030,S,71650053,1515245,+42.3823813,-084.9343830,0
26,127,011000,2,261270110002,Block Group 2,G5030,S,57435689,16631948,+43.7039986,-086.4685164,0
26,025,003700,3,260250037003,Block Group 3,G5030,S,72399491,45777,+42.3850782,-084.8431485,0
26,025,003200,1,260250032001,Block Group 1,G5030,S,64813783,377949,+42.1978254,-084.7780466,0
26,051,000700,1,260510007001,Block Group 1,G5030,S,11828617,175108,+43.9992489,-084.5083351,0
26,091,062100,2,260910621002,Block Group 2,G5030,S,54266023,399446,+41.8345176,-083.8165232,0
26,091,062100,5,260910621005,Block Group 5,G5030,S,4372940,63711,+41.8335523,-083.8534165,0
26,091,061400,1,260910614001,Block Group 1,G5030,S,2270137,363401,+41.9131970,-084.0369890,0
26,091,060600,1,260910606001,Block Group 1,G5030,S,13151382,0,+41.9294717,-084.0359658,0
